uwi,formatted uwi,tvd top depth (m),tvd bottom depth (m),tmd top depth (m),tmd bottom depth (m),formation name
100151105620W502,100/15-11-056-20W5/02,2022.15,2043.06,2022.4,2043.31,BADHEART FM
100151105620W502,100/15-11-056-20W5/02,2043.06,2089.78,2043.31,2090.04,MUSKIKI FM
100151105620W502,100/15-11-056-20W5/02,2089.78,2119.02,2090.04,2119.29,CARDIUM FM
100151105620W502,100/15-11-056-20W5/02,2119.02,2159.74,2119.29,2160.01,CARDIUM SD
100151105620W502,100/15-11-056-20W5/02,2159.74,2281.77,2160.01,2283.06,BLACKSTONE FM
100151105620W502,100/15-11-056-20W5/02,2281.77,2406.24,2283.06,2411.27,SECOND WHITE SPECKS
100151105620W502,100/15-11-056-20W5/02,2406.24,2491.35,2411.27,2499.6,DUNVEGAN FM
100151105620W502,100/15-11-056-20W5/02,2491.35,2527.35,2499.6,2537.19,BASE FISH SCALES MARKER
100151105620W502,100/15-11-056-20W5/02,2527.35,2545.05,2537.19,2555.57,VIKING SANDSTONE
100151105620W502,100/15-11-056-20W5/02,2545.05,2551.39,2555.57,2562.16,JOLI FOU FM
100151105620W502,100/15-11-056-20W5/02,2551.39,2767.4,2562.16,2783.4,UPPER MANNVILLE FM
100151105620W502,100/15-11-056-20W5/02,2767.4,2784.19,2783.4,2800.31,BLUESKY FM
100151105620W502,100/15-11-056-20W5/02,2784.19,2843.91,2800.31,2860.65,GETHING FM
100151105620W502,100/15-11-056-20W5/02,2843.91,2854.91,2860.65,2871.98,CADOMIN FM
100151105620W502,100/15-11-056-20W5/02,2854.91,2894.5,2871.98,2911.64,FERNIE GRP
100151105620W502,100/15-11-056-20W5/02,2894.5,1000000,2911.64,1000000,NORDEGG MBR
100151305619W500,100/15-13-056-19W5/00,1408.5,1688,1408.5,1688,BELLY RIVER GRP
100151305619W500,100/15-13-056-19W5/00,1688,1775.5,1688,1775.5,LEA PARK FM
100151305619W500,100/15-13-056-19W5/00,1775.5,1973.5,1775.5,1973.5,COLORADO GRP
100151305619W500,100/15-13-056-19W5/00,1973.5,1992,1973.5,1992,CARDIUM FM
100151305619W500,100/15-13-056-19W5/00,1992,2102,1992,2102,CARDIUM SD
100151305619W500,100/15-13-056-19W5/00,2102,1000000,2102,1000000,SECOND WHITE SPECKS
100152005519W500,100/15-20-055-19W5/00,2039.15,2067.26,2040.1,2067.79,CARDIUM SD
100152005519W500,100/15-20-055-19W5/00,2067.26,2184.83,2067.79,2185.07,BLACKSTONE FM
100152005519W500,100/15-20-055-19W5/00,2184.83,2340.18,2185.07,2344.57,SECOND WHITE SPECKS
100152005519W500,100/15-20-055-19W5/00,2340.18,2421.97,2344.57,2434.89,DUNVEGAN FM
100152005519W500,100/15-20-055-19W5/00,2421.97,2455.82,2434.89,2474.08,BASE FISH SCALES MARKER
100152005519W500,100/15-20-055-19W5/00,2455.82,2474.61,2474.08,2495.31,PEACE RIVER FM
100152005519W500,100/15-20-055-19W5/00,2474.61,2479.13,2495.31,2501.51,HARMON MBR
100152005519W500,100/15-20-055-19W5/00,2479.13,1000000,2501.51,1000000,SPIRIT RIVER FM
100152105619W500,100/15-21-056-19W5/00,1848.9,1949.8,1848.9,1949.8,LEA PARK FM
100152105619W500,100/15-21-056-19W5/00,1949.8,2075.1,1949.8,2075.1,COLORADO GRP
100152105619W500,100/15-21-056-19W5/00,2075.1,2149.1,2075.1,2149.1,BADHEART FM
100152105619W500,100/15-21-056-19W5/00,2149.1,2167.7,2149.1,2167.7,CARDIUM FM
100152105619W500,100/15-21-056-19W5/00,2167.7,2279.3,2167.7,2279.3,CARDIUM SD
100152105619W500,100/15-21-056-19W5/00,2279.3,1000000,2279.3,1000000,SECOND WHITE SPECKS
100152705519W500,100/15-27-055-19W5/00,1676.5,2010,1676.5,2010,LEA PARK FM
100152705519W500,100/15-27-055-19W5/00,2010,2373,2010,2373,CARDIUM SD
100152705519W500,100/15-27-055-19W5/00,2373,2406.5,2373,2406.5,BASE FISH SCALES MARKER
100152705519W500,100/15-27-055-19W5/00,2406.5,2431,2406.5,2431,VIKING SANDSTONE
100152705519W500,100/15-27-055-19W5/00,2431,2642.5,2431,2642.5,MANNVILLE GRP
100152705519W500,100/15-27-055-19W5/00,2642.5,2741.5,2642.5,2741.5,GETHING FM
100152705519W500,100/15-27-055-19W5/00,2741.5,2763,2741.5,2763,FERNIE GRP
100152705519W500,100/15-27-055-19W5/00,2763,2821,2763,2821,NORDEGG MBR
100152705519W500,100/15-27-055-19W5/00,2821,2843.5,2821,2843.5,TRIASSIC SYSTEM
100152705519W500,100/15-27-055-19W5/00,2843.5,2863,2843.5,2863,DEBOLT FM
100152705519W500,100/15-27-055-19W5/00,2863,2935,2863,2935,SHUNDA FM
100152705519W500,100/15-27-055-19W5/00,2935,2955,2935,2955,PEKISKO FM
100152705519W500,100/15-27-055-19W5/00,2955,3133,2955,3133,BANFF FM
100152705519W500,100/15-27-055-19W5/00,3133,3348,3133,3348,WABAMUN GRP
100152705519W500,100/15-27-055-19W5/00,3348,3506.5,3348,3506.5,WINTERBURN GRP
100152705519W500,100/15-27-055-19W5/00,3506.5,3690.5,3506.5,3690.5,IRETON FM
100152705519W500,100/15-27-055-19W5/00,3690.5,1000000,3690.5,1000000,LEDUC FM
100152905619W500,100/15-29-056-19W5/00,895,1787,895,1787,BRAZEAU FM
100152905619W500,100/15-29-056-19W5/00,1787,2009,1787,2009,WAPIABI FM
100152905619W500,100/15-29-056-19W5/00,2009,2025,2009,2025,BADHEART FM
100152905619W500,100/15-29-056-19W5/00,2025,2099.2,2025,2099.2,MUSKIKI FM
100152905619W500,100/15-29-056-19W5/00,2099.2,2215,2099.2,2215,CARDIUM SD
100152905619W500,100/15-29-056-19W5/00,2215,2453,2215,2453,SECOND WHITE SPECKS
100152905619W500,100/15-29-056-19W5/00,2453,2487.5,2453,2487.5,BASE FISH SCALES MARKER
100152905619W500,100/15-29-056-19W5/00,2487.5,2511,2487.5,2511,VIKING SANDSTONE
100152905619W500,100/15-29-056-19W5/00,2511,2516,2511,2516,JOLI FOU FM
100152905619W500,100/15-29-056-19W5/00,2516,2717.5,2516,2717.5,MANNVILLE GRP
100152905619W500,100/15-29-056-19W5/00,2717.5,2724,2717.5,2724,BLUESKY FM
100152905619W500,100/15-29-056-19W5/00,2724,2810,2724,2810,GETHING FM
100152905619W500,100/15-29-056-19W5/00,2810,2849,2810,2849,FERNIE GRP
100152905619W500,100/15-29-056-19W5/00,2849,2904,2849,2904,NORDEGG MBR
100152905619W500,100/15-29-056-19W5/00,2904,2930.73,2904,2930.73,MONTNEY FM
100152905619W500,100/15-29-056-19W5/00,2930.73,1000000,2930.73,1000000,SHUNDA FM
100153305519W500,100/15-33-055-19W5/00,2406.47,2443.21,2440.27,2495.29,BASE FISH SCALES MARKER
100153305519W500,100/15-33-055-19W5/00,2443.21,2460.11,2495.29,2525.51,PEACE RIVER FM
100153305519W500,100/15-33-055-19W5/00,2460.11,2465.52,2525.51,2534.74,HARMON MBR
100153305519W500,100/15-33-055-19W5/00,2465.52,1000000,2534.74,1000000,SPIRIT RIVER FM
100153505519W500,100/15-35-055-19W5/00,1325,1632,1325,1632,BELLY RIVER GRP
100153505519W500,100/15-35-055-19W5/00,1632,1742.5,1632,1742.5,LEA PARK FM
100153505519W500,100/15-35-055-19W5/00,1742.5,1848,1742.5,1848,COLORADO GRP
100153505519W500,100/15-35-055-19W5/00,1848,1916,1848,1916,BADHEART FM
100153505519W500,100/15-35-055-19W5/00,1916,1944,1916,1944,CARDIUM FM
100153505519W500,100/15-35-055-19W5/00,1944,2063,1944,2063,CARDIUM SD
100153505519W500,100/15-35-055-19W5/00,2063,1000000,2063,1000000,SECOND WHITE SPECKS
100153505519W502,100/15-35-055-19W5/02,1325,1632,1325,1632,BELLY RIVER GRP
100153505519W502,100/15-35-055-19W5/02,1632,1742.5,1632,1742.5,LEA PARK FM
100153505519W502,100/15-35-055-19W5/02,1742.5,1848,1742.5,1848,COLORADO GRP
100153505519W502,100/15-35-055-19W5/02,1848,1916,1848,1916,BADHEART FM
100153505519W502,100/15-35-055-19W5/02,1916,1944,1916,1944,CARDIUM FM
100153505519W502,100/15-35-055-19W5/02,1944,2063,1944,2063,CARDIUM SD
100153505519W502,100/15-35-055-19W5/02,2063,1000000,2063,1000000,SECOND WHITE SPECKS
100160105720W500,100/16-01-057-20W5/00,1704.79,1911.65,1704.79,1911.65,LEA PARK FM
100160105720W500,100/16-01-057-20W5/00,1911.65,1929.31,1911.65,1929.31,BADHEART FM
100160105720W500,100/16-01-057-20W5/00,1929.31,1984.62,1929.31,1984.62,MUSKIKI FM
100160105720W500,100/16-01-057-20W5/00,1984.62,2003.07,1984.62,2003.07,CARDIUM FM
100160105720W500,100/16-01-057-20W5/00,2003.07,2027.45,2003.07,2027.45,CARDIUM SD
100160105720W500,100/16-01-057-20W5/00,2027.45,2279.4,2027.45,2279.4,BLACKSTONE FM
100160105720W500,100/16-01-057-20W5/00,2279.4,2365.77,2279.4,2365.77,DUNVEGAN FM
100160105720W500,100/16-01-057-20W5/00,2365.77,2405.56,2365.77,2405.56,BASE FISH SCALES MARKER
100160105720W500,100/16-01-057-20W5/00,2405.56,2428.45,2405.56,2428.45,VIKING SANDSTONE
100160105720W500,100/16-01-057-20W5/00,2428.45,2651.02,2428.45,2651.02,UPPER MANNVILLE FM
100160105720W500,100/16-01-057-20W5/00,2651.02,2669.24,2651.02,2669.24,BLUESKY FM
100160105720W500,100/16-01-057-20W5/00,2669.24,2732.02,2669.24,2732.02,GETHING FM
100160105720W500,100/16-01-057-20W5/00,2732.02,2735.86,2732.02,2735.86,CADOMIN FM
100160105720W500,100/16-01-057-20W5/00,2735.86,2781.27,2735.86,2781.27,FERNIE GRP
100160105720W500,100/16-01-057-20W5/00,2781.27,1000000,2781.27,1000000,NORDEGG MBR
100160205719W500,100/16-02-057-19W5/00,1325,1665,1325,1665,BELLY RIVER GRP
100160205719W500,100/16-02-057-19W5/00,1665,1774,1665,1774,LEA PARK FM
100160205719W500,100/16-02-057-19W5/00,1774,1879.5,1774,1879.5,COLORADO GRP
100160205719W500,100/16-02-057-19W5/00,1879.5,1895,1879.5,1895,BADHEART FM
100160205719W500,100/16-02-057-19W5/00,1895,1949,1895,1949,MUSKIKI FM
100160205719W500,100/16-02-057-19W5/00,1949,1969,1949,1969,CARDIUM FM
100160205719W500,100/16-02-057-19W5/00,1969,2007.5,1969,2007.5,CARDIUM SD
100160205719W500,100/16-02-057-19W5/00,2007.5,2080,2007.5,2080,KASKAPAU FM
100160205719W500,100/16-02-057-19W5/00,2080,2257.5,2080,2257.5,SECOND WHITE SPECKS
100160205719W500,100/16-02-057-19W5/00,2257.5,2275,2257.5,2275,DUNVEGAN FM
100160205719W500,100/16-02-057-19W5/00,2275,2319,2275,2319,SHAFTESBURY FM
100160205719W500,100/16-02-057-19W5/00,2319,2344,2319,2344,BASE FISH SCALES MARKER
100160205719W500,100/16-02-057-19W5/00,2344,2356,2344,2356,VIKING FM
100160205719W500,100/16-02-057-19W5/00,2356,2380.5,2356,2380.5,VIKING SANDSTONE
100160205719W500,100/16-02-057-19W5/00,2380.5,2384,2380.5,2384,JOLI FOU FM
100160205719W500,100/16-02-057-19W5/00,2384,2589,2384,2589,MANNVILLE GRP
100160205719W500,100/16-02-057-19W5/00,2589,2600.5,2589,2600.5,BLUESKY FM
100160205719W500,100/16-02-057-19W5/00,2600.5,2671,2600.5,2671,GETHING FM
100160205719W500,100/16-02-057-19W5/00,2671,2701,2671,2701,FERNIE GRP
100160205719W500,100/16-02-057-19W5/00,2701,2765,2701,2765,NORDEGG MBR
100160205719W500,100/16-02-057-19W5/00,2765,1000000,2765,1000000,MONTNEY FM
100160305619W500,100/16-03-056-19W5/00,2446.66,2482.84,2632.38,2685.49,BASE FISH SCALES MARKER
100160305619W500,100/16-03-056-19W5/00,2482.84,2492.1,2685.49,2699.46,VIKING SANDSTONE
100160305619W500,100/16-03-056-19W5/00,2492.1,1000000,2699.46,1000000,SPIRIT RIVER FM
100160605719W500,100/16-06-057-19W5/00,1350.3,1706.6,1350.3,1706.6,BELLY RIVER GRP
100160605719W500,100/16-06-057-19W5/00,1706.6,1786.1,1706.6,1786.1,LEA PARK FM
100160605719W500,100/16-06-057-19W5/00,1786.1,1981.5,1786.1,1981.5,COLORADO GRP
100160605719W500,100/16-06-057-19W5/00,1981.5,2001,1981.5,2001,CARDIUM FM
100160605719W500,100/16-06-057-19W5/00,2001,2113.5,2001,2113.5,CARDIUM SD
100160605719W500,100/16-06-057-19W5/00,2113.5,2360.1,2113.5,2360.1,SECOND WHITE SPECKS
100160605719W500,100/16-06-057-19W5/00,2360.1,2377.1,2360.1,2377.1,BASE FISH SCALES MARKER
100160605719W500,100/16-06-057-19W5/00,2377.1,2400.6,2377.1,2400.6,VIKING FM
100160605719W500,100/16-06-057-19W5/00,2400.6,2425.6,2400.6,2425.6,VIKING SANDSTONE
100160605719W500,100/16-06-057-19W5/00,2425.6,1000000,2425.6,1000000,MANNVILLE GRP
100161105619W500,100/16-11-056-19W5/00,1663,1783.5,1663,1783.5,LEA PARK FM
100161105619W500,100/16-11-056-19W5/00,1783.5,1891.8,1783.5,1891.8,COLORADO GRP
100161105619W500,100/16-11-056-19W5/00,1891.8,1967,1891.8,1967,BADHEART FM
100161105619W500,100/16-11-056-19W5/00,1967,1986.7,1967,1986.7,CARDIUM FM
100161105619W500,100/16-11-056-19W5/00,1986.7,2097.4,1986.7,2097.4,CARDIUM SD
100161105619W500,100/16-11-056-19W5/00,2097.4,1000000,2097.4,1000000,SECOND WHITE SPECKS
100161605619W500,100/16-16-056-19W5/00,1457.6,1722.4,1457.6,1722.4,BELLY RIVER GRP
100161605619W500,100/16-16-056-19W5/00,1722.4,1817.8,1722.4,1817.8,LEA PARK FM
100161605619W500,100/16-16-056-19W5/00,1817.8,1950.4,1817.8,1950.4,COLORADO GRP
100161605619W500,100/16-16-056-19W5/00,1950.4,2025.4,1950.4,2025.4,BADHEART FM
100161605619W500,100/16-16-056-19W5/00,2025.4,2044.9,2025.4,2044.9,CARDIUM FM
100161605619W500,100/16-16-056-19W5/00,2044.9,2156.2,2044.9,2156.2,CARDIUM SD
100161605619W500,100/16-16-056-19W5/00,2156.2,1000000,2156.2,1000000,SECOND WHITE SPECKS
100161805619W500,100/16-18-056-19W5/00,2468.21,2503.09,2500.8,2551.09,BASE FISH SCALES MARKER
100161805619W500,100/16-18-056-19W5/00,2503.09,2527.16,2551.09,2584.49,VIKING SANDSTONE
100161805619W500,100/16-18-056-19W5/00,2527.16,2545.11,2584.49,2609.73,NOTIKEWIN MBR
100161805619W500,100/16-18-056-19W5/00,2545.11,1000000,2609.73,1000000,FALHER MBR
100162405519W500,100/16-24-055-19W5/00,1104.5,1638,1104.5,1638,BELLY RIVER GRP
100162405519W500,100/16-24-055-19W5/00,1638,1751,1638,1751,LEA PARK FM
100162405519W500,100/16-24-055-19W5/00,1751,1922.5,1751,1922.5,COLORADO GRP
100162405519W500,100/16-24-055-19W5/00,1922.5,1950,1922.5,1950,CARDIUM FM
100162405519W500,100/16-24-055-19W5/00,1950,1000000,1950,1000000,CARDIUM SD
100162505520W500,100/16-25-055-20W5/00,1997.91,2020.03,2013.97,2036.89,BADHEART FM
100162505520W500,100/16-25-055-20W5/00,2020.03,2063.64,2036.89,2082.26,MUSKIKI FM
100162505520W500,100/16-25-055-20W5/00,2063.64,2096.43,2082.26,2116.27,CARDIUM FM
100162505520W500,100/16-25-055-20W5/00,2096.43,2134.83,2116.27,2156.15,CARDIUM SD
100162505520W500,100/16-25-055-20W5/00,2134.83,2419.03,2156.15,2447.36,BLACKSTONE FM
100162505520W500,100/16-25-055-20W5/00,2419.03,2499.6,2447.36,2528.49,DUNVEGAN FM
100162505520W500,100/16-25-055-20W5/00,2499.6,2537.57,2528.49,2566.25,BASE FISH SCALES MARKER
100162505520W500,100/16-25-055-20W5/00,2537.57,2556.28,2566.25,2585.12,PEACE RIVER FM
100162505520W500,100/16-25-055-20W5/00,2556.28,2559.81,2585.12,2588.65,HARMON MBR
100162505520W500,100/16-25-055-20W5/00,2559.81,2741.46,2588.65,2770.36,SPIRIT RIVER FM
100162505520W500,100/16-25-055-20W5/00,2741.46,2773.44,2770.36,2802.31,WILRICH MBR
100162505520W500,100/16-25-055-20W5/00,2773.44,2788.76,2802.31,2817.49,BLUESKY FM
100162505520W500,100/16-25-055-20W5/00,2788.76,2863.21,2817.49,2892.9,GETHING FM
100162505520W500,100/16-25-055-20W5/00,2863.21,2874.1,2892.9,2903.8,CADOMIN FM
100162505520W500,100/16-25-055-20W5/00,2874.1,1000000,2903.8,1000000,FERNIE GRP
100163105519W500,100/16-31-055-19W5/00,1762,1875,1762,1875,LEA PARK FM
100163105519W500,100/16-31-055-19W5/00,1875,1985,1875,1985,COLORADO GRP
100163105519W500,100/16-31-055-19W5/00,1985,2004,1985,2004,BADHEART FM
100163105519W500,100/16-31-055-19W5/00,2004,2068.5,2004,2068.5,MUSKIKI FM
100163105519W500,100/16-31-055-19W5/00,2068.5,2081,2068.5,2081,CARDIUM FM
100163105519W500,100/16-31-055-19W5/00,2081,2123,2081,2123,CARDIUM SD
100163105519W500,100/16-31-055-19W5/00,2123,1000000,2123,1000000,KASKAPAU FM
100163105619W500,100/16-31-056-19W5/00,1825,2143,1825,2143,LEA PARK FM
100163105619W500,100/16-31-056-19W5/00,2143,2500,2143,2500,CARDIUM SD
100163105619W500,100/16-31-056-19W5/00,2500,2538,2500,2538,BASE FISH SCALES MARKER
100163105619W500,100/16-31-056-19W5/00,2538,2557.5,2538,2557.5,VIKING SANDSTONE
100163105619W500,100/16-31-056-19W5/00,2557.5,2563,2557.5,2563,JOLI FOU FM
100163105619W500,100/16-31-056-19W5/00,2563,2776.5,2563,2776.5,MANNVILLE GRP
100163105619W500,100/16-31-056-19W5/00,2776.5,2790,2776.5,2790,BLUESKY FM
100163105619W500,100/16-31-056-19W5/00,2790,2872.5,2790,2872.5,GETHING FM
100163105619W500,100/16-31-056-19W5/00,2872.5,2904,2872.5,2904,FERNIE GRP
100163105619W500,100/16-31-056-19W5/00,2904,2955,2904,2955,NORDEGG MBR
100163105619W500,100/16-31-056-19W5/00,2955,2995,2955,2995,MONTNEY FM
100163105619W500,100/16-31-056-19W5/00,2995,1000000,2995,1000000,DEBOLT FM
100163105619W502,100/16-31-056-19W5/02,1825,2143,1825,2143,LEA PARK FM
100163105619W502,100/16-31-056-19W5/02,2143,2500,2143,2500,CARDIUM SD
100163105619W502,100/16-31-056-19W5/02,2500,2538,2500,2538,BASE FISH SCALES MARKER
100163105619W502,100/16-31-056-19W5/02,2538,2557.5,2538,2557.5,VIKING SANDSTONE
100163105619W502,100/16-31-056-19W5/02,2557.5,2563,2557.5,2563,JOLI FOU FM
100163105619W502,100/16-31-056-19W5/02,2563,2776.5,2563,2776.5,MANNVILLE GRP
100163105619W502,100/16-31-056-19W5/02,2776.5,2790,2776.5,2790,BLUESKY FM
100163105619W502,100/16-31-056-19W5/02,2790,2872.5,2790,2872.5,GETHING FM
100163105619W502,100/16-31-056-19W5/02,2872.5,2904,2872.5,2904,FERNIE GRP
100163105619W502,100/16-31-056-19W5/02,2904,2955,2904,2955,NORDEGG MBR
100163105619W502,100/16-31-056-19W5/02,2955,2995,2955,2995,MONTNEY FM
100163105619W502,100/16-31-056-19W5/02,2995,1000000,2995,1000000,DEBOLT FM
100163205518W500,100/16-32-055-18W5/00,1604,1728.5,1604,1728.5,LEA PARK FM
100163205518W500,100/16-32-055-18W5/00,1728.5,1906,1728.5,1906,COLORADO GRP
100163205518W500,100/16-32-055-18W5/00,1906,1926.5,1906,1926.5,CARDIUM FM
100163205518W500,100/16-32-055-18W5/00,1926.5,2271.8,1926.5,2271.8,CARDIUM SD
100163205518W500,100/16-32-055-18W5/00,2271.8,2308.8,2271.8,2308.8,BASE FISH SCALES MARKER
100163205518W500,100/16-32-055-18W5/00,2308.8,2329.2,2308.8,2329.2,VIKING SANDSTONE
100163205518W500,100/16-32-055-18W5/00,2329.2,2335,2329.2,2335,JOLI FOU FM
100163205518W500,100/16-32-055-18W5/00,2335,1000000,2335,1000000,MANNVILLE GRP
100163505520W500,100/16-35-055-20W5/00,2477.02,2500.02,2480.78,2505.82,BASE FISH SCALES MARKER
100163505520W500,100/16-35-055-20W5/00,2500.02,2513.3,2505.82,2520.69,PEACE RIVER FM
100163505520W500,100/16-35-055-20W5/00,2513.3,1000000,2520.69,1000000,SPIRIT RIVER FM
100163605520W500,100/16-36-055-20W5/00,1785.1,1902.05,1810.62,1932.87,LEA PARK FM
100163605520W500,100/16-36-055-20W5/00,1902.05,1929.19,1932.87,1961.15,BADHEART FM
100163605520W500,100/16-36-055-20W5/00,1929.19,2002.33,1961.15,2037.19,MUSKIKI FM
100163605520W500,100/16-36-055-20W5/00,2002.33,2027.93,2037.19,2063.76,CARDIUM FM
100163605520W500,100/16-36-055-20W5/00,2027.93,2054.02,2063.76,2090.85,CARDIUM SD
100163605520W500,100/16-36-055-20W5/00,2054.02,2416.23,2090.85,2460.48,BLACKSTONE FM
100163605520W500,100/16-36-055-20W5/00,2416.23,2451.43,2460.48,2495.77,DUNVEGAN FM
100163605520W500,100/16-36-055-20W5/00,2451.43,2499.8,2495.77,2544.22,SHAFTESBURY FM
100163605520W500,100/16-36-055-20W5/00,2499.8,2533.58,2544.22,2578.04,BASE FISH SCALES MARKER
100163605520W500,100/16-36-055-20W5/00,2533.58,2556.61,2578.04,2601.1,PEACE RIVER FM
100163605520W500,100/16-36-055-20W5/00,2556.61,2770.88,2601.1,2815.69,SPIRIT RIVER FM
100163605520W500,100/16-36-055-20W5/00,2770.88,2784.48,2815.69,2829.31,BLUESKY FM
100163605520W500,100/16-36-055-20W5/00,2784.48,2856.78,2829.31,2901.7,GETHING FM
100163605520W500,100/16-36-055-20W5/00,2856.78,2871.14,2901.7,2916.07,CADOMIN FM
100163605520W500,100/16-36-055-20W5/00,2871.14,1000000,2916.07,1000000,FERNIE GRP
100163605520W502,100/16-36-055-20W5/02,1785.1,1902.05,1810.62,1932.87,LEA PARK FM
100163605520W502,100/16-36-055-20W5/02,1902.05,1929.19,1932.87,1961.15,BADHEART FM
100163605520W502,100/16-36-055-20W5/02,1929.19,2002.33,1961.15,2037.19,MUSKIKI FM
100163605520W502,100/16-36-055-20W5/02,2002.33,2027.93,2037.19,2063.76,CARDIUM FM
100163605520W502,100/16-36-055-20W5/02,2027.93,2054.02,2063.76,2090.85,CARDIUM SD
100163605520W502,100/16-36-055-20W5/02,2054.02,2416.23,2090.85,2460.48,BLACKSTONE FM
100163605520W502,100/16-36-055-20W5/02,2416.23,2451.43,2460.48,2495.77,DUNVEGAN FM
100163605520W502,100/16-36-055-20W5/02,2451.43,2499.8,2495.77,2544.22,SHAFTESBURY FM
100163605520W502,100/16-36-055-20W5/02,2499.8,2533.58,2544.22,2578.04,BASE FISH SCALES MARKER
100163605520W502,100/16-36-055-20W5/02,2533.58,2556.61,2578.04,2601.1,PEACE RIVER FM
100163605520W502,100/16-36-055-20W5/02,2556.61,2770.88,2601.1,2815.69,SPIRIT RIVER FM
100163605520W502,100/16-36-055-20W5/02,2770.88,2784.48,2815.69,2829.31,BLUESKY FM
100163605520W502,100/16-36-055-20W5/02,2784.48,2856.78,2829.31,2901.7,GETHING FM
100163605520W502,100/16-36-055-20W5/02,2856.78,2871.14,2901.7,2916.07,CADOMIN FM
100163605520W502,100/16-36-055-20W5/02,2871.14,1000000,2916.07,1000000,FERNIE GRP
100163605520W503,100/16-36-055-20W5/03,1785.1,1902.05,1810.62,1932.87,LEA PARK FM
100163605520W503,100/16-36-055-20W5/03,1902.05,1929.19,1932.87,1961.15,BADHEART FM
100163605520W503,100/16-36-055-20W5/03,1929.19,2002.33,1961.15,2037.19,MUSKIKI FM
100163605520W503,100/16-36-055-20W5/03,2002.33,2027.93,2037.19,2063.76,CARDIUM FM
100163605520W503,100/16-36-055-20W5/03,2027.93,2054.02,2063.76,2090.85,CARDIUM SD
100163605520W503,100/16-36-055-20W5/03,2054.02,2416.23,2090.85,2460.48,BLACKSTONE FM
100163605520W503,100/16-36-055-20W5/03,2416.23,2451.43,2460.48,2495.77,DUNVEGAN FM
100163605520W503,100/16-36-055-20W5/03,2451.43,2499.8,2495.77,2544.22,SHAFTESBURY FM
100163605520W503,100/16-36-055-20W5/03,2499.8,2533.58,2544.22,2578.04,BASE FISH SCALES MARKER
100163605520W503,100/16-36-055-20W5/03,2533.58,2556.61,2578.04,2601.1,PEACE RIVER FM
100163605520W503,100/16-36-055-20W5/03,2556.61,2770.88,2601.1,2815.69,SPIRIT RIVER FM
100163605520W503,100/16-36-055-20W5/03,2770.88,2784.48,2815.69,2829.31,BLUESKY FM
100163605520W503,100/16-36-055-20W5/03,2784.48,2856.78,2829.31,2901.7,GETHING FM
100163605520W503,100/16-36-055-20W5/03,2856.78,2871.14,2901.7,2916.07,CADOMIN FM
100163605520W503,100/16-36-055-20W5/03,2871.14,1000000,2916.07,1000000,FERNIE GRP
100163605520W504,100/16-36-055-20W5/04,1785.1,1902.05,1810.62,1932.87,LEA PARK FM
100163605520W504,100/16-36-055-20W5/04,1902.05,1929.19,1932.87,1961.15,BADHEART FM
100163605520W504,100/16-36-055-20W5/04,1929.19,2002.33,1961.15,2037.19,MUSKIKI FM
100163605520W504,100/16-36-055-20W5/04,2002.33,2027.93,2037.19,2063.76,CARDIUM FM
100163605520W504,100/16-36-055-20W5/04,2027.93,2054.02,2063.76,2090.85,CARDIUM SD
100163605520W504,100/16-36-055-20W5/04,2054.02,2416.23,2090.85,2460.48,BLACKSTONE FM
100163605520W504,100/16-36-055-20W5/04,2416.23,2451.43,2460.48,2495.77,DUNVEGAN FM
100163605520W504,100/16-36-055-20W5/04,2451.43,2499.8,2495.77,2544.22,SHAFTESBURY FM
100163605520W504,100/16-36-055-20W5/04,2499.8,2533.58,2544.22,2578.04,BASE FISH SCALES MARKER
100163605520W504,100/16-36-055-20W5/04,2533.58,2556.61,2578.04,2601.1,PEACE RIVER FM
